id;is_closed;sex;country_id;country_title;bdate;city_id;city_title;universities_chair;universities_chair_name;universities_city;universities_country;universities_education_form;universities_education_status;universities_faculty;universities_faculty_name;universities_id;universities_name;schools_city;schools_country;schools_id;schools_name
430223170;False;1;;;16.3.1971;;;;;;;;;;;;;;;;
430364630;True;1;1;Россия;14.10.2002;11;Северодвинск;;;;;;;;;;;;;;
430381928;False;1;;;1.2.1978;;;;;;;;;;;;;;;;
430396807;False;1;;;;;;;;;;;;;;;;;;;
430434333;False;1;1;Россия;;185;Севастополь;;;;;;;;;;;;;;
430509243;True;2;1;Россия;10.5;619;Джанкой;;;;;;;;;;;;;;
430560469;False;2;1;Россия;2.10.1994;1;Москва;;;;;;;;;;;;;;
430623961;False;1;1;Россия;1.12.2000;185;Севастополь;;;;;;;;;;;;;;
430632036;False;1;226;Южная Корея;7.9.2000;1712003;Seoul;;;1712003;226;;;;;1032;СевГУ (бывш. СевНТУ, СГТУ, СПИ);;;;
430633750;False;1;1;Россия;16.8;627;Симферополь;;;627;1;Заочное отделение;Выпускница (специалист);2265917;Факультет экономики и менеджмента;1191142;ЮФ НУБиП «КАТУ»;627;1;221412;Медицинский колледж (КМК)
430668842;False;2;1;Россия;24.8;;;;;;;;;;;;;;;;
430698792;True;1;;;21.4.1959;;;;;;;;;;;;;;;;
430706512;True;1;1;Россия;19.6.2003;72;Краснодар;;;;;;;;;;;;;;
430738220;False;2;;;;;;;;;;;;;;;;;;;
430738846;False;2;;;4.10;;;;;;;;;;;;;;;;
430923951;False;1;1;Россия;10.11.1970;;;;;;;;;;;;;;;;
431012653;False;2;;;13.3.1993;;;;;;;;;;;;;;;;
431044090;False;2;1;Россия;;627;Симферополь;;;;;;;;;;;;;;
431117004;False;2;1;Россия;1.8.1945;185;Севастополь;;;;;;;;;;;;;;
431118282;False;1;1;Россия;3.10.2000;73;Красноярск;;;;;;;;;;;73, 73;1, 1;60987, 16318;Школа № 78, Школа № 97
431197124;True;1;1;Россия;7.3;185;Севастополь;;;;;;;;;;;;;;
431258527;False;1;1;Россия;5.10;185;Севастополь;;;;;;;;;;;;;;
431306775;False;1;;;;;;;;;;;;;;;;;;;
431337420;False;1;1;Россия;9.9;185;Севастополь;;;185;1;;;;;1032;СевГУ;185;1;73030;Гимназия № 3
431452640;True;1;1;Россия;15.6.1990;185;Севастополь;;;;;;;;;;;;;;
431457105;False;2;1;Россия;27.6;1;Москва;;;;;;;;;;;;;;
431474315;False;1;1;Россия;7.8.2003;185;Севастополь;2089496;Психология;185;1;Очное отделение;Студентка (бакалавр);106939;Гуманитарно-педагогический институт;1032;СевГУ;478, 478;1, 1;16467, 16467;Школа №23, Школа №23
431509268;True;1;1;Россия;11.10.2001;185;Севастополь;;;;;;;;;;;;;;
431546778;False;2;;;24.12;;;;;;;;;;;;;;;;
431677877;False;2;1;Россия;22.12.1973;185;Севастополь;;;;;;;;;;;;;;
431702289;False;2;2;Украина;19.5.1998;650;Днепропетровск (Днепр);;;;;;;;;;;;;;
431783630;False;1;1;Россия;1.4;185;Севастополь;;;;;;;;;;;;;;
431862807;False;1;1;Россия;25.5.1989;185;Севастополь;;;;;;;;;;;185;1;216797;Профессиональный торгово-кулинарный лицей (СПТКЛ)
431865951;False;1;;;22.10.1991;;;;;;;;;;;;;;;;
431951492;False;2;1;Россия;20.9.1976;185;Севастополь;;;185;1;;;;;1032;СевГУ;;;;
432109153;False;1;1;Россия;31.1;;;;;;;;;;;;;;;;
432218030;False;2;;;;;;;;;;;;;;;;;;;
432222925;False;2;1;Россия;31.10.1998;60;Казань;;;60;1;;;;;1188498;ЦНИИ Эпидемиологии Роспотребнадзора;60;1;92456;Экономический лицей Вахитовского р-на
432407061;False;1;1;Россия;22.2.1972;185;Севастополь;;;;;;;;;;;;;;
432442748;False;2;1;Россия;3.6.2000;185;Севастополь;;;;;;;;;;;;;;
432578926;False;1;;;15.6;;;;;;;;;;;;;;;;
432590535;False;2;1;Россия;11.2.1999;123;Самара;;;;;;;;;;;;;;
432616514;False;1;1;Россия;29.7;185;Севастополь;;;;;;;;;;;;;;
432616898;False;1;;;31.12;;;;;0;0;;;;;705422;ГПА (ф) КФУ им. Вернадского;8354;1;338563;Симеизская школа
432880915;False;2;1;Россия;;818;Ялта;;;818;1;;;;;1032;СевГУ;;;;
432920803;False;2;;;11.5.1995;;;;;0;0;;;1966605;הפקולטה למדעי הרוח (The Faculty of Humanities);1038402;האוניברסיטה העברית בירושלים (Hebrew University of Jerusalem);2583;8;599601;אגרון (Agron)
432960765;False;2;1;Россия;13.3;141;Тверь;;;;;;;;;;;;;;
433070450;False;2;1;Россия;;185;Севастополь;;;;;;;;;;;;;;
433071517;;1;;;;;;;;;;;;;;;;;;;
433142448;False;1;1;Россия;1.3;185;Севастополь;80137;Кафедра кибернетики и вычислительной техники;185;1;Очное отделение;Кандидат наук;2231791;Факультет автоматики и вычислительной техники;1032;СевГУ (бывш. СевНТУ, СГТУ, СПИ);185;1;12400;Школа № 45
433219145;False;2;1;Россия;31.12.1993;110;Пермь;;;;;;;;;;;;;;
433292418;True;1;;;;;;;;;;;;;;;;;;;
433379372;;2;;;;;;;;;;;;;;;;;;;
433394443;True;2;3;Беларусь;19.8;1602415;Станьково;;;;;;;;;;;;;;
433394890;True;1;1;Россия;;818;Ялта;;;;;;;;;;;;;;
433486635;False;1;1;Россия;14.7;185;Севастополь;;;;;;;;;;;;;;
433653529;False;2;1;Россия;;185;Севастополь;;;;;;;;;;;;;;
433817356;False;2;1;Россия;;2;Санкт-Петербург;;;;;;;;;;;;;;
433859896;False;1;1;Россия;16.8;185;Севастополь;;;185, 119;1, 1;Очное отделение;;193099;Факультет подготовки специалистов для судебной системы (юридический факультет);89465, 3415;КФ РГУП (бывш. КЮИ НУ «ЮАУ им. Ярослава Мудрого»), ЮФУ (бывш. РГУ);;;;
433897936;True;2;1;Россия;;78;Липецк;;;;;;;;;;;;;;
433899179;False;1;;;6.9.1919;;;;;;;;;;;;;;;;
434028067;False;1;1;Россия;16.11.2000;;;;;0;1;;;;;415;ДВФУ;;;;
434030053;False;1;1;Россия;19.12.2000;185;Севастополь;;;;;;;;;;;;;;
434101364;False;1;1;Россия;7.9.2000;716;Унеча;;;;;;;;;;;716;1;174440;Школа № 5
434134197;False;1;1;Россия;23.8.2002;185;Севастополь;2170516; Кафедра «Теория и практика перевода»;185;1;Очное отделение;Студентка (бакалавр);2257624;Институт общественных наук и международных отношений;1032;СевГУ;21645, 21645, 6890;1, 1, 1;171583, 80618, 149569;Школа №2, Школа №1, Музыкальная школа
434136666;;2;;;;;;;;;;;;;;;;;;;
434180021;False;2;1;Россия;;1;Москва;;;;;;;;;;;;;;
434182814;False;2;;;5.7.1989;;;1885091; Школа Бизнеса;0;0;;;43812;Институт управления проектами им.  Э. А. Туркебаева (Институт экономики и бизнеса);1404;КазНИТУ им. Сатпаева (КазНТУ, бывш. КазПТИ им В. И. Ленина);;;;
434199090;False;2;229;Япония;14.11.1933;3837115;Kyōto;;;3837115;229;Очное отделение;Выпускник (специалист);976349;ステージアーティスト (Stage Artists);539667;舞台芸術学院 (School of Performing Arts);3837115;229;1623391;京都市立大原中学校 (Kyoto Ohara Junior High School)
434303947;False;2;1;Россия;24.11;627;Симферополь;;;;;;;;;;;;;;
434347776;False;1;2;Украина;6.4.1993;185;Севастополь;5292;Кафедра финансов и кредита;185;2;Очное отделение;Студентка (магистр);54359;Институт финансов, экономики и управления;1032;СевГУ (бывш. СевНТУ, СГТУ, СПИ);185;2;5808;Гимназия № 7
434458570;False;2;1;Россия;8.11;185;Севастополь;2089502;Управление в технических системах;185;1;Очное отделение;Абитуриент;100053;Институт информационных технологий и управления в технических системах;1032;СевГУ;72;1;86266;Лицей № 4
434462271;False;1;1;Россия;10.1.1997;185;Севастополь;;;185;1;Заочное отделение;;;;38784;СЭГИ КФУ;;;;
434474213;False;1;1;Россия;14.6.2003;66;Киров;;;;;;;;;;;;;;
434747023;True;1;1;Россия;;627;Симферополь;;;;;;;;;;;;;;
434749414;False;2;1;Россия;25.5;;;;;;;;;;;;;;;;
434894929;;1;;;;;;;;;;;;;;;;;;;
435070203;False;1;1;Россия;21.6.2004;185;Севастополь;;;;;;;;;;;185;1;1782219;Образовательный центр «Бухта Казачья»
435140051;;1;;;;;;;;;;;;;;;;;;;
435203485;False;1;1;Россия;13.8;185;Севастополь;;;;;;;;;;;;;;
435217590;False;1;1;Россия;16.6.1993;;;;;;;;;;;;;;;;
435231629;False;1;;;;;;;;;;;;;;;;;;;
435287248;False;2;65;Германия;;219;Frankfurt am Main;;;;;;;;;;;;;;
435352264;True;2;1;Россия;30.9.1997;185;Севастополь;;;;;;;;;;;;;;
435367523;False;1;;;;;;;;;;;;;;;;;;;
435436132;True;1;1;Россия;20.2.2000;185;Севастополь;;;;;;;;;;;;;;
435480539;False;1;3;Беларусь;8.3;244;Витебск;;;;;;;;;;;;;;
435514473;False;1;;;7.2.1950;;;;;0;0;;;2162308;Институт принтмедиа и информационных технологий;259;ВШПиМ (бывш. МГУП им. И. Федорова, МПИ);;;;
435532925;False;2;5;Азербайджан;9.1.1917;;;;;;;;;;;;;;;;
435591436;False;1;;;;;;;;;;;;;;;;;;;
435600454;False;1;1;Россия;1.6.1905;;;;;;;;;;;;;;;;
435605344;False;1;1;Россия;30.6;41;Вологда;;;;;;;;;;;41;1;384856;Губернаторский колледж народных промыслов (бывш. ПУ 15)
435607132;False;1;4;Казахстан;;3193;Шымкент;;;;;;;;;;;;;;
435609197;;1;;;;;;;;;;;;;;;;;;;
435767415;;2;;;;;;;;;;;;;;;;;;;
435839012;True;2;9;США;2.7;5331;Los Angeles;;;;;;;;;;;;;;
435966959;False;2;2;Украина;30.8.1999;1568;Черновцы;;;;;;;;;;;;;;
436013484;False;1;1;Россия;19.11.2000;1;Москва;2089492;Филология;1;1;Очное отделение;Студентка (бакалавр);106939;Гуманитарно-педагогический институт;1032;СевГУ;;;;
436029769;False;1;;;6.7.1998;;;;;0;0;;;325292;Факультет последипломного образования;75402;МА им. С. И. Георгиевского КФУ им. Вернадского (бывш. КГМУ им. С. И. Георгиевского);;;;
436037722;False;2;9;США;;5331;Los Angeles;;;;;;;;;;;;;;
436074929;False;2;;;12.5.1988;;;;;;;;;;;;;;;;
436208923;True;1;;;8.12.2003;;;;;;;;;;;;;;;;
436237162;False;1;;;4.6.1975;;;;;;;;;;;;;;;;
436260489;False;2;1;Россия;14.7.2000;;;;;;;;;;;;;;;;
436414507;True;2;;;16.1;;;;;;;;;;;;;;;;
436421511;False;2;1;Россия;24.2.1979;1;Москва;2044809;Прикладные математика и физика;1;1;;;32158;Факультет аэрофизики и космических исследований;297;МФТИ (ГУ);1;1;3244;Школа № 940
436479835;;1;;;;;;;;;;;;;;;;;;;
436549025;False;1;;;;;;;;;;;;;;;;;;;
436621559;;2;;;;;;;;;;;;;;;;;;;
436833204;False;2;;;6.5.1999;;;;;;;;;;;;;;;;
436834324;True;2;;;12.11.1999;;;;;;;;;;;;;;;;
436887431;True;2;1;Россия;23.8.2001;;;;;;;;;;;;;;;;
436919184;;1;;;;;;;;;;;;;;;;;;;
436930191;False;1;1;Россия;10.10;185;Севастополь;;;;;;;;;;;;;;
436935982;False;2;1;Россия;3.9.1993;1;Москва;;;1;1;;;701032;Факултет ликовних уметности;192258;Универзитет уметности у Београду;;;;
436937242;True;2;1;Россия;30.3;185;Севастополь;;;;;;;;;;;;;;
436949399;False;1;1;Россия;26.9.1997;818;Ялта;;;;;;;;;;;;;;
436991437;;1;;;;;;;;;;;;;;;;;;;
436996748;True;1;2;Украина;;;;;;;;;;;;;;;;;
437006793;False;1;;;31.8;;;;;;;;;;;;;;;;
437011284;False;2;;;8.5.2005;;;;;;;;;;;;;1500386;1;369036;Средняя школа
437077070;False;1;1;Россия;10.9;185;Севастополь;;;;;;;;;;;;;;
437120960;False;1;1;Россия;3.9;185;Севастополь;;;;;;;;;;;;;;
437183679;;1;;;;;;;;;;;;;;;;;;;
437354872;False;2;9;США;16.5;5331;Los Angeles;;;;;;;;;;;;;;
437379151;False;1;1;Россия;7.6.1991;2;Санкт-Петербург;2087810;Менеджмент;2;1;;;35586;Факультет менеджмента (Институт экономики);1322;НГУ (бывш. ДГИ им. Артёма);314;2;1759563;Академия кулинарного и кондитерского искусства Эктора Хименес-Браво
437447371;False;1;1;Россия;26.5.2004;73;Красноярск;;;;;;;;;;;1136625;1;141137;Школа №1 (бывш. 23)
437467725;False;1;1;Россия;12.9.1974;18239;Нововоронеж;;;;;;;;;;;;;;
437468028;False;2;;;5.1;;;;;;;;;;;;;;;;
437598813;False;1;1;Россия;25.4.1999;;;;;;;;;;;;;;;;
437679401;True;1;1;Россия;;;;;;;;;;;;;;;;;
437733522;False;1;1;Россия;25.7;619;Джанкой;;;;;;;;;;;;;;
437805415;False;1;;;;;;;;;;;;;;;;;;;
437917413;True;1;;;7.10;;;;;;;;;;;;;;;;
437962552;False;2;4;Казахстан;;;;;;;;;;;;;;;;;
438051995;False;2;;;;;;;;;;;;;;;;;;;
438166988;False;1;1;Россия;5.5.1995;60;Казань;;;;;;;;;;;;;;
438177681;;1;;;;;;;;;;;;;;;;;;;
438185800;False;2;3;Беларусь;3.3.1969;392;Гомель;;;;;;;;;;;392;3;28853;Школа №1
438230540;False;1;;;6.2.1981;;;;;;;;;;;;;;;;
438262771;False;1;;;31.3;;;;;;;;;;;;;;;;
438390536;False;1;1;Россия;;185;Севастополь;;;;;;;;;;;;;;
438502999;False;1;1;Россия;13.3.2003;185;Севастополь;;;;;;;;;;;;;;
438683073;True;1;;;27.3;;;;;;;;;;;;;;;;
438734774;False;2;;;11.8.2001;;;;;;;;;;;;;;;;
438785996;False;1;1;Россия;29.11;;;;;;;;;;;;;;;;
438838402;False;2;1;Россия;12.7;185;Севастополь;;;;;;;;;;;;;;
438864100;;2;;;;;;;;;;;;;;;;;;;
438992146;True;2;;;;;;;;;;;;;;;;;;;
439030342;False;2;;;;;;;;;;;;;;;;;;;
439139755;;2;;;;;;;;;;;;;;;;;;;
439144678;False;2;;;;;;;;;;;;;;;;;;;
439173713;True;1;1;Россия;13.12.1998;619;Джанкой;;;;;;;;;;;;;;
439206099;False;1;;;18.11.1968;;;;;;;;;;;;;;;;
439256149;False;1;1;Россия;;;;;;;;;;;;;;;;;
439385797;True;1;1;Россия;1.10;;;;;;;;;;;;;;;;
439523032;;2;;;;;;;;;;;;;;;;;;;
439553560;;2;;;;;;;;;;;;;;;;;;;
439583103;False;1;1;Россия;27.11;;;;;;;;;;;;;;;;
439728817;False;2;1;Россия;1.11.1998;73;Красноярск;;;;;;;;;;;;;;
439853833;;2;;;;;;;;;;;;;;;;;;;
439869081;False;1;1;Россия;27.11.2002;;;2089492;Филология;0;1;Очное отделение;Студентка (бакалавр);106939;Гуманитарно-педагогический институт;1032;СевГУ;22;1;40181;Гимназия № 21
439884034;False;1;1;Россия;;98;Новороссийск;;;;;;;;;;;;;;
439958147;True;1;;;;;;;;;;;;;;;;;;;
439983318;;1;;;;;;;;;;;;;;;;;;;
440022192;;1;;;;;;;;;;;;;;;;;;;
440102408;False;2;4;Казахстан;30.7;;;;;;;;;;;;;;;;
440246217;False;2;;;9.9.1999;;;;;;;;;;;;;;;;
440270433;;2;;;;;;;;;;;;;;;;;;;
440330725;True;1;1;Россия;22.2.2000;185;Севастополь;;;;;;;;;;;;;;
440494823;;2;;;;;;;;;;;;;;;;;;;
440508497;False;2;1;Россия;;;;;;;;;;;;;;;;;
440600921;False;2;1;Россия;4.5.1995;1;Москва;;;;;;;;;;;;;;
440646860;False;2;;;29.8;;;;;;;;;;;;;;;;
440676421;;1;;;;;;;;;;;;;;;;;;;
440755975;;2;;;;;;;;;;;;;;;;;;;
440822812;False;2;65;Германия;4.9.1979;263;Leipzig;;;263;65;Очное отделение;Студент (бакалавр);762257;Fotografie;440675;HGB;;;;
440950233;False;1;1;Россия;28.12.2005;8521;Фурманов;;;;;;;;;;;;;;
441052580;False;1;1;Россия;8.7;185;Севастополь;;;;;;;;;;;;;;
441084633;True;2;1;Россия;3.11;1134613;Кладбище;;;;;;;;;;;;;;
441104462;False;1;1;Россия;4.11;;;;;;;;;;;;;;;;
441156603;False;2;;;;;;;;;;;;;;;;;;;
441213220;False;1;1;Россия;;1;Москва;;;;;;;;;;;;;;
441223248;False;2;;;21.2.2003;;;;;;;;;;;;;;;;
441326164;True;1;1;Россия;;72;Краснодар;;;;;;;;;;;;;;
441392518;False;2;;;13.1.1981;;;;;;;;;;;;;;;;
441487015;False;2;3;Беларусь;3.5.1988;538;Барановичи;;;;;;;;;;;538;3;82783;Школа № 1
441506270;True;1;;;23.9;;;;;;;;;;;;;;;;
441570936;True;2;;;;;;;;;;;;;;;;;;;
441606473;False;2;;;3.5.1980;;;;;;;;;;;;;2;1;44775;Спецшкола №1
441620115;False;1;3;Беларусь;23.7.1998;392;Гомель;;;392;3;;;;;44641;БелГУТ (бывш. БелИИЖТ);392;3;376366;Городской лицей (ГГЛ 1)
441663220;False;1;;;;;;;;;;;;;;;;;;;
441692902;False;2;;;1.5;;;;;;;;;;;;;;;;
441705092;False;2;98;Колумбия;19.9.1983;1906105;Cali;;;1906105;98;;;;;596437;Universidad del Valle (UV);1906105;98;1058165;Liceo Superior Del Valle No.2
441709679;False;2;1;Россия;24.7.2000;627;Симферополь;;;;;;;;;;;;;;
441722595;False;2;;;;;;;;;;;;;;;;;;;
441779358;False;1;2;Украина;1.8.1992;314;Киев;58380; Кафедра гражданского права;314;2;;;28640;Юридический факультет;1140;КГАВТ им. Конашевича-Сагайдачного;314;2;123106;Школа №1
441791252;True;2;;;22.4.2000;;;;;;;;;;;;;;;;
441819060;;1;;;;;;;;;;;;;;;;;;;
441931181;True;1;1;Россия;3.10.2002;139;Таганрог;;;;;;;;;;;;;;
441950568;False;1;1;Россия;21.3.1996;1500567;Черноморское;78347; Кафедра теории и практики перевода;1500567;1;;Выпускница (бакалавр);106939;Гуманитарно-педагогический институт;1032;СевГУ;1500567, 1500567;1, 1;98085, 106587;Гимназия №3, Лицей №1
441958038;True;2;3;Беларусь;5.3.1995;282;Минск;;;;;;;;;;;;;;
441964890;False;2;;;17.4.1984;;;;;;;;;;;;;;;;
442030764;False;2;;;19.6.2005;;;;;;;;;;;;;;;;
442045372;False;1;;;;;;;;;;;;;;;;;;;
442113332;False;1;1;Россия;2.2.2003;122;Рязань;;;;;;;;;;;122;1;287699;Художественная школа №1
442279245;False;1;1;Россия;;1;Москва;;;1;1;;;;;2;МГУ;;;;
442299560;True;2;1;Россия;7.4.2004;185;Севастополь;;;;;;;;;;;;;;
442334381;False;2;1;Россия;14.8;2;Санкт-Петербург;;;;;;;;;;;;;;
442365984;False;1;;;16.8;;;;;;;;;;;;;;;;
442398087;True;1;;;;;;;;;;;;;;;;;;;
442401153;False;2;;;1.1.1999;;;;;;;;;;;;;;;;
442407206;False;1;1;Россия;;;;;;;;;;;;;;;;;
442418062;False;1;1;Россия;2.4.2001;1;Москва;;;;;;;;;;;;;;
442442284;False;1;1;Россия;12.7.1996;1;Москва;;;;;;;;;;;;;;
442471973;;1;;;;;;;;;;;;;;;;;;;
442476052;False;2;;;30.3.1993;;;;;;;;;;;;;2256;2;222898;Индустриальный техникум (ГТ ДонНУ (ГИТ))
442492171;False;2;65;Германия;31.1.2000;5264208;Heilbronn;;;;;;;;;;;;;;
442579305;False;2;;;6.8.1979;;;;;;;;;;;;;;;;
442629666;False;1;229;Япония;21.6;5421571;Saitama;;;;;;;;;;;;;;
442731913;;2;;;;;;;;;;;;;;;;;;;
442774044;False;1;1;Россия;14.1.1982;56;Ижевск;;;;;;;;;;;;;;
442777900;False;1;1;Россия;6.7.1983;122;Рязань;;;;;;;;;;;;;;
442810966;False;2;1;Россия;10.9.1980;3243;Краснотурьинск;;;;;;;;;;;3243;1;729187;Школа №17
442907574;False;1;;;6.4;;;;;;;;;;;;;;;;
442954351;False;1;1;Россия;23.12.1992;97;Новокузнецк;;;;;;;;;;;;;;
442994698;False;2;;;2.3.1988;;;;;;;;;;;;;;;;
443018563;False;1;1;Россия;28.1.1977;;;;;;;;;;;;;;;;
443032791;;1;;;;;;;;;;;;;;;;;;;
443297053;False;1;1;Россия;30.4.1991;101;Новочеркасск;;;;;;;;;;;119;1;290753;Школа №1
443375405;False;1;;;12.6;;;;;;;;;;;;;;;;
443381242;False;2;9;США;;378;New York City;;;;;;;;;;;;;;
443421810;;1;;;;;;;;;;;;;;;;;;;
443586255;True;1;;;;;;;;;;;;;;;;;;;
443597767;False;2;1;Россия;5.7;185;Севастополь;;;;;;;;;;;185;1;138767;Гуманитарно-технический лицей
443623190;;1;;;;;;;;;;;;;;;;;;;
443716600;False;2;;;19.12.1989;;;;;;;;;;;;;;;;
443719467;False;1;;;4.7.1967;;;;;;;;;;;;;;;;
443764481;False;1;1;Россия;13.2;1035195;Севастополь (село);;;;;;;;;;;;;;
443769832;False;1;4;Казахстан;11.1;205;Усть-Каменогорск;;;;;;;;;;;;;;
443774177;False;1;1;Россия;17.7;185;Севастополь;1945975; Кафедра физвоспитания и спорта;185;1;Очное отделение;Студентка (бакалавр);106939;Гуманитарно-педагогический институт;1032;СевГУ;185;1;52050;Школа № 37
443800065;True;1;;;7.6.1971;;;;;;;;;;;;;;;;
443985401;False;1;1;Россия;27.7.1918;627;Симферополь;;;;;;;;;;;;;;
444258310;;1;;;;;;;;;;;;;;;;;;;
444273045;False;2;1;Россия;8.4;1035195;Севастополь (село);;;;;;;;;;;;;;
444310293;False;1;1;Россия;23.6;;;;;;;;;;;;;;;;
444324441;False;1;;;10.12.1980;;;;;;;;;;;;;627;1;13167;Школа № 2
444406744;False;2;;;;;;;;;;;;;;;;;;;
444499735;;1;;;;;;;;;;;;;;;;;;;
444508182;False;1;1;Россия;10.4.1991;185;Севастополь;;;;;;;;;;;;;;
444522193;False;1;1;Россия;18.6.2001;185;Севастополь;;;;;;;;;;;;;;
444561064;True;2;;;11.5.2003;;;;;;;;;;;;;;;;
444576535;True;1;;;10.12;;;;;;;;;;;;;;;;
444698490;True;1;1;Россия;27.10.1972;185;Севастополь;;;;;;;;;;;;;;
444725138;False;2;139;Нидерланды;28.9;;;;;;;;;;;;;;;;
444784660;False;1;1;Россия;;;;;;;;;;;;;;;;;
445044328;True;1;;;;;;;;;;;;;;;;;;;
445056824;True;1;1;Россия;;185;Севастополь;;;;;;;;;;;;;;
445193882;True;2;1;Россия;;185;Севастополь;;;;;;;;;;;;;;
445227805;;1;;;;;;;;;;;;;;;;;;;
445262614;True;2;1;Россия;16.2;185;Севастополь;;;;;;;;;;;;;;
445284720;False;2;;;26.11.2000;;;;;;;;;;;;;;;;
445319505;False;1;;;18.4;;;;;;;;;;;;;185;1;27420;Школа № 22
445331994;True;1;2;Украина;;185;Севастополь;;;;;;;;;;;;;;
445375301;;1;;;;;;;;;;;;;;;;;;;
445490814;False;1;1;Россия;;185;Севастополь;262;Кафедра экономики предприятия и предпринимательства;185;1;Заочное отделение;Студентка (магистр);18;Экономический факультет;1;СПбГУ;185;1;21040;Гимназия № 1 им. А. С. Пушкина
445536054;False;2;1;Россия;29.12.1959;2;Санкт-Петербург;1946516;Кафедра детских хирургических болезней;2;1;;;89041;Педиатрический факультет;546;КемГМУ (бывш. КемГМА);994;1;101051;Школа № 8
445587480;False;2;1;Россия;15.6.1985;185;Севастополь;;;;;;;;;;;;;;
445685460;False;1;;;10.11;;;;;;;;;;;;;;;;
445815418;False;2;1;Россия;;627;Симферополь;2186890;Прикладная математика и информатика;627;1;Очное отделение;Студент (бакалавр);2265926;Таврическая академия;101759;Таврическая академия КФУ им. В. И. Вернадского (бывш. ТНУ);627;1;12266;Открытый космический лицей (бывш. 41)
445834931;False;1;1;Россия;;;;;;;;;;;;;;;;;
445889843;True;2;1;Россия;6.9.1917;185;Севастополь;;;;;;;;;;;;;;
445901488;False;1;1;Россия;30.8.1967;1;Москва;;;;;;;;;;;;;;
445908343;False;1;;;27.11.1978;;;;;;;;;;;;;;;;
446040709;False;2;1;Россия;7.1.2002;185;Севастополь;;;185;1;Очное отделение;;;;1032;СевГУ;185;1;73253;Школа № 32
446121644;False;1;;;24.2.2004;;;;;;;;;;;;;;;;
446123258;True;2;1;Россия;26.1.2000;185;Севастополь;;;;;;;;;;;;;;
446130625;True;2;1;Россия;;185;Севастополь;;;;;;;;;;;;;;
446135973;True;1;;;;;;;;;;;;;;;;;;;
446169299;;1;;;;;;;;;;;;;;;;;;;
446174522;;1;;;;;;;;;;;;;;;;;;;
446250005;False;1;1;Россия;17.8.1977;619;Джанкой;;;;;;;;;;;;;;
446353710;False;1;1;Россия;1.9;185;Севастополь;1945976; Кафедра судового электрооборудования;185;1;;;68162;Морской институт;1032;СевГУ;185;1;72138;Школа № 4
446355234;False;1;1;Россия;2.2.1998;122;Рязань;;;;;;;;;;;122;1;390918;Школа искусств №1
446358184;False;2;;;1.3.1995;;;;;;;;;;;;;;;;
446494714;False;1;;;;;;;;;;;;;;;;;;;
446582445;False;1;;;16.12.1977;;;;;;;;;;;;;;;;
446596620;False;2;1;Россия;;1483;Феодосия;;;;;;;;;;;;;;
446637178;False;2;;;1.1.2003;;;;;;;;;;;;;;;;
446730308;True;1;;;26.6;;;;;;;;;;;;;;;;
447085343;False;2;1;Россия;20.7.2000;185;Севастополь;;;;;;;;;;;;;;
447153533;True;2;1;Россия;19.11.2000;619;Джанкой;;;;;;;;;;;;;;
447220636;False;1;;;29.12.1976;;;;;;;;;;;;;;;;
447225935;False;1;;;6.9.1976;;;;;;;;;;;;;;;;
447329159;False;2;1;Россия;13.6.2001;799;Евпатория;;;;;;;;;;;;;;
447343447;True;2;1;Россия;21.8;;;;;;;;;;;;;;;;
447386879;;1;;;;;;;;;;;;;;;;;;;
447393225;;1;;;;;;;;;;;;;;;;;;;
447459241;False;1;1;Россия;18.4.1956;49;Екатеринбург;;;;;;;;;;;;;;
447497874;False;2;1;Россия;3.5.1962;131;Снежинск;;;;;;;;;;;131;1;18392;Школа №124
447514176;False;2;1;Россия;7.1.2005;1;Москва;;;;;;;;;;;;;;
447528372;True;2;7;Грузия;;1901793;Озургети;;;;;;;;;;;;;;
447605037;False;1;1;Россия;7.2.2001;185;Севастополь;;;;;;;;;;;;;;
447613847;False;2;1;Россия;21.12.1998;;;;;;;;;;;;;;;;
447677429;False;2;1;Россия;9.6.2002;185;Севастополь;;;;;;;;;;;1151;1;48347;Школа № 7
447681210;False;1;1;Россия;27.10.1982;185;Севастополь;;;;;;;;;;;;;;
447813074;False;1;;;2.6.1977;;;;;;;;;;;;;;;;
447820358;False;1;1;Россия;23.6.2001;799;Евпатория;;;;;;;;;;;;;;
447824701;False;1;1;Россия;17.2;;;;;;;;;;;;;;;;
447830396;False;2;9;США;20.11.2000;;;;;;;;;;;;;;;;
447838766;False;1;;;1.1.1991;;;2089488;Экономика (Экономика предприятий и организаций);0;0;Заочное отделение;Выпускница (магистр);54359;Институт финансов, экономики и управления;1032;СевГУ;;;;
447848187;True;1;1;Россия;27.9.1997;185;Севастополь;;;;;;;;;;;;;;
447900900;False;2;1;Россия;7.11.1998;2;Санкт-Петербург;;;2;1;;;6;Институт истории (бывш. Исторический факультет);1;СПбГУ;41;1;340622;Школа № 18
447917708;;1;;;;;;;;;;;;;;;;;;;
448003328;;2;;;;;;;;;;;;;;;;;;;
448045632;False;2;1;Россия;4.11;;;2089482;Электроника и наноэлектроника;0;1;Очное отделение;Студент (бакалавр);53239;Институт радиоэлектроники и информационной безопасности;1032;СевГУ;;;;
448079147;;2;;;;;;;;;;;;;;;;;;;
448103219;;2;;;;;;;;;;;;;;;;;;;
448236263;;2;;;;;;;;;;;;;;;;;;;
